,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
130,130,130,130,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7437/9781743790663.jpg,Coco Chanel,Megan Hess,Hardback,4.5,15.41,$,18.0,9781743790663,Art-Photography,dataset/Art-Photography/0000131.jpg,"Beautifully designed, this work reflects the elegance of its subject, and includes 60 color illustrations throughout of the life and work of Coco Chanel."
131,131,131,131,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969065.jpg,"Piano Specimen Sight-Reading Tests, Grade 2",ABRSM,Sheet music,4.0,7.50,$,,9781860969065,Art-Photography,dataset/Art-Photography/0000132.jpg,"(Faber Piano Adventures ). Correlated to go along with the 12 units of the Accelerated Piano Adventures for the Older Beginner Lesson Book, this book provides valuable reinforcement of theory, concepts through writing, sightreading, and ear training activities."
132,132,132,132,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782215752.jpg,Kawaii: How to Draw Really Cute Stuff,Angela Nguyen,Paperback,4.5,10.69,$,11.4,9781782215752,Art-Photography,dataset/Art-Photography/0000133.jpg,"Enter Planet Cute--where kids can make any drawing absolutely adorable! Draw anything and everything--people, animals, and things--and make it CUTE. It's easy! Budding artists just have to pick up their pencils, pens, crayons, or gel markers and follow these step-by-step how-to sequences. They'll learn the basics of Japanese kawaii, which emphasizes simple, rounded shapes; faces with large eyes and sweet expressions; and personifying inanimate objects. They'll also master animals, mythical creatures, food, plants, vehicles, and more!"
133,133,133,133,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8497/9780849752650.jpg,Bastien Piano Basics: Piano Primer,James Bastien,Sheet music,4.0,6.62,$,7.8,9780849752650,Art-Photography,dataset/Art-Photography/0000134.jpg,
134,134,134,134,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812993356.jpg,Grace,Grace Coddington,Hardback,4.0,25.77,$,29.49,9780812993356,Art-Photography,dataset/Art-Photography/0000135.jpg,"with a new introduction by ERIC J. HOBSBAWM ""Very usefully pulls the key passages from Gramsci's writings into one volume, which allows English-language readers an overall view of his work. Particularly valuable are the connections it draws across his work and the insights which the introduction and glossary provide into the origin and development of some key Gramscian concepts."" --Stuart Hall, Professor of Sociology, Open University The most complete one-volume collection of writings by one of the most fascinating thinkers in the history of Marxism, The Antonio Gramsci Reader fills the need for a broad and general introduction to this major figure. Antonio Gramsci was one of the most important theorists of class, culture, and the state since Karl Marx. In the U.S., where his writings were long unavailable, his stature has lately so increased that every serious student of Marxism, political theory, or modern Italian history must now read him. Imprisoned by the Fascists for much of his adult life, Gramsci wrote brilliantly on a broad range of subjects: from folklore to philosophy, popular culture to political strategy. Still the most comprehensive collection of Gramsci's writings available in English, it now features a new introduction by leading Marxist historian Eric Hobsbawm, in addition to its biographical introduction, informative introductions to each section, and glossary of key terms."
135,135,135,135,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951774.jpg,A History of the World in 100 Objects,Neil MacGregor,Paperback,4.0,12.00,$,13.9,9780241951774,Art-Photography,dataset/Art-Photography/0000136.jpg,"This book takes a dramatically original approach to the history of humanity, using objects which previous civilisations have left behind them, often accidentally, as prisms through which we can explore past worlds and the lives of the men and women who lived in them. The book's range is enormous. It begins with one of the earliest surviving objects made by human hands, a chopping tool from the Olduvai gorge in Africa, and ends with an object from the 21st century which represents the world we live in today. Neil MacGregor's aim is not simply to describe these remarkable things, but to show us their significance - how a stone pillar tells us about a great Indian emperor preaching tolerance to his people, how Spanish pieces of eight tell us about the beginning of a global currency or how an early Victorian tea-set tells us about the impact of empire. Each chapter immerses the reader in a past civilisation accompanied by an exceptionally well-informed guide. Seen through this lens, history is a kaleidoscope - shifting, interconnected, constantly surprising, and shaping our world today in ways that most of us have never imagined. An intellectual and visual feast, it is one of the most engrossing and unusual history books published in years."
136,136,136,136,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141039800.jpg,The Fry Chronicles,Stephen Fry,Paperback,4.0,10.04,$,11.5,9780141039800,Art-Photography,dataset/Art-Photography/0000137.jpg,"When he arrived at Cambridge he was a convicted thief, an addict, and a failed suicide, convinced that he would be expelled. Instead, university life offered him love and the chance to entertain. He befriended bright young things like Hugh Laurie, now the star of House, and Emma Thompson. This is the hilarious and utterly compelling story of how the Stephen the world knows (or thinks it knows) took his first steps in the worlds of theater, radio, television, and film. Tales of scandal and champagne jostle with insights into hard-earned stardom. The Fry Chronicles is not afraid to confront the chasm that separates public image from private feeling, and it is marvelously rich in trademark wit and verbal brilliance."
137,137,137,137,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847826698.jpg,Tom Ford,Tom Ford,Hardback,4.5,92.51,$,105.4,9780847826698,Art-Photography,dataset/Art-Photography/0000138.jpg,"This unique four-volume encyclopedia examines the historical significance of fashion trends, revealing the social and cultural connections of clothing from the precolonial times to the present day. • Covers the fashions of all economic levels of Americans from the indigent to the very wealthy, from T-shirts to architecturally sculptured gowns and suits • Includes hundreds of illustrations, sidebars, and primary documents to illuminate important areas of interest and encourage active learning • Addresses topics such as the formal wear of the Belle Epoque era, hairstyles of the Empire Revival, haute couture, and the evolution of clothes for teenagers • Presents four full-color photographic essays of clothing styles throughout American history"
138,138,138,138,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472228420.jpg,The Ocean at the End of the Lane,Neil Gaiman,Paperback,4.0,7.86,$,11.4,9781472228420,Art-Photography,dataset/Art-Photography/0000139.jpg,
139,139,139,139,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/6712/9789671250402.jpg,Music Theory for Young Children 1,Ying Ying Ng,Book,5.0,7.70,$,8.3,9789671250402,Art-Photography,dataset/Art-Photography/0000140.jpg,"Ying Ying Ng's Music Theory For Young Children series is a fun and novel way to teach children the fundamentals of music theory. Young players will explore and learn about staves, clefs, note identification, time signatures, key signatures, note values, and rest values. Child-centered, the books in the Music Theory For Young Children series use clear and simple instructions, appealing illustrations, and a variety of self-motivating exercises, such as tracing, coloring, and pasting (includes stickers)."
140,140,140,140,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762449309.jpg,Doctor Who: Light-Up Tardis Kit,Richard Dinnick,Paperback,4.0,5.82,$,7.99,9780762449309,Art-Photography,dataset/Art-Photography/0000141.jpg,"Doctor Who stories are many things: thrilling adventures, historical dramas, tales of love and war and jelly babies. They’re also science fiction – but how much of the science is actually real, and how much is really fiction? The Scientific Secrets of Doctor Who is a mind-bending blend of story and science that will help you see Doctor Who in a whole new light, weaving together a series of all-new adventures, featuring every incarnation of the Doctor. With commentary that explores the possibilities of time travel, life on other planets, artificial intelligence, parallel universes and more, Simon Guerrier and Dr Marek Kukula show how Doctor Who uses science to inform its unique style of storytelling – and just how close it has often come to predicting future scientific discoveries. This book is your chance to be the Doctor's companion and explore what's out there. It will make you laugh, and think, and see the world around you differently. Because anything could be out there. And going out there is the only way to learn what it is."
141,141,141,141,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847837908.jpg,Kate,Kate Moss,Hardback,4.5,61.82,$,65.61,9780847837908,Art-Photography,dataset/Art-Photography/0000142.jpg,"""Armed with her smarts, an artillery of doodles, and maybe even some advice from Eleanor Roosevelt, Kate must find a way to keep her friends, old and new""--"
142,142,142,142,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7148/9780714847030.jpg,The Story of Art,Ernst H. Gombrich,Paperback,4.0,18.24,$,22.95,9780714847030,Art-Photography,dataset/Art-Photography/0000143.jpg,"""The Story of Art is one of the most famous and popular books on art ever published. For 45 years it has remained unrivalled as an introduction to the whole subject, from the earliest cave paintings to the experimental art of today. Readers of all ages and backgrounds throughout the world have found in Professor Gombrich a true master, who combines knowledge and wisdom with a unique gift for communicating directly his own deep love of the works of art he describes."" ""The Story of Art owes its lasting popularity to the directness and simplicity of the writing, and also the author's skill in presenting a clear narrative. He describes his aim as 'to bring some intelligible order into the wealth of names, periods and styles which crowd the pages of more ambitious works', and using his insight into the psychology of the visual arts, he makes us see the history of art as 'a continuous weaving and changing of traditions in which each work refers to the past and points to the future, a living chain that still links our own time with the Pyramid age'. In its new format, the 16th edition of this classic work is set to continue its triumphant progress for future generations and to remain the first choice for all newcomers to art.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved"
